IP,Enterprise Code,MAC,Engine Time,Engine Boots,Vendor,Scan Date,Reboot Date
147.75.86.112,2056081134.0,not_set,19821182,7.0,unknown,06_02_16_37_07,10_16_24_06_44_05
93.186.183.163,1588.0,No Mac indication (0x03),44221750,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_20_47_57
143.177.117.1,1344692224.0,not_set,49551506,6.0,unknown,06_02_16_37_07,11_07_23_04_18_41
93.158.213.82,232.0,No Mac indication (0x03),21788719,8.0,Compaq,06_02_16_37_07,09_23_24_12_11_48
92.65.66.17,25506.0,No Mac indication (0x03),11446712,1.0,H3C,06_02_16_37_07,01_21_25_04_58_35
88.218.155.97,1588.0,No Mac indication (0x03),44221774,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_20_47_33
145.103.246.46,6527.0,not_set,39144364,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_15_11_03
147.75.86.12,163094098.0,No Mac indication (0x03),19822911,32.0,unknown,06_02_16_37_07,10_16_24_06_15_16
137.174.186.177,6527.0,not_set,15458332,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,12_05_24_18_38_15
91.213.112.1,1991.0,00243898af00,21248572,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_29_24_18_14_15
137.174.173.133,6527.0,not_set,64393781,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,05_19_23_09_27_26
147.75.86.119,2048307662.0,not_set,37949572,1.0,unknown,06_02_16_37_07,03_20_24_11_04_15
136.144.30.97,1970372352.0,No Mac indication (0x03),82997142,6.0,unknown,06_02_16_37_07,10_16_22_01_51_25
109.72.88.97,1991.0,000cdbf9cf00,158269701,634.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,05_27_20_20_48_46
87.208.100.1,1344692224.0,not_set,49290949,9.0,unknown,06_02_16_37_07,11_10_23_04_41_18
143.179.64.0,1344692224.0,not_set,50499051,3.0,unknown,06_02_16_37_07,10_27_23_05_06_16
87.210.240.0,1344692224.0,not_set,57763669,7.0,unknown,06_02_16_37_07,08_04_23_03_09_18
87.210.186.0,1344692224.0,not_set,50502385,6.0,unknown,06_02_16_37_07,10_27_23_04_10_42
87.209.209.255,1344692224.0,not_set,60126384,3.0,unknown,06_02_16_37_07,07_07_23_18_50_43
87.209.80.1,1344692224.0,not_set,16809393,4.0,unknown,06_02_16_37_07,11_20_24_03_20_34
95.99.136.0,1344692224.0,not_set,49291342,6.0,unknown,06_02_16_37_07,11_10_23_04_34_45
151.248.48.34,nan,invalid,38160410,1.0,unknown,06_02_16_37_07,03_18_24_00_30_17
91.148.224.3,1970372420.0,No Mac indication (0x03),81494991,14.0,unknown,06_02_16_37_07,11_02_22_11_07_16
95.99.91.255,1344692224.0,not_set,49288788,8.0,unknown,06_02_16_37_07,11_10_23_05_17_19
95.99.183.0,1344692224.0,not_set,50154732,6.0,unknown,06_02_16_37_07,10_31_23_04_44_55
95.128.6.102,1588.0,No Mac indication (0x03),107269636,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_03_29_51
147.123.200.25,6527.0,not_set,69317321,5.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_23_23_09_48_26
87.208.28.0,1344692224.0,not_set,49288826,6.0,unknown,06_02_16_37_07,11_10_23_05_16_41
87.210.237.1,1344692224.0,not_set,64067514,3.0,unknown,06_02_16_37_07,05_23_23_04_05_13
93.180.71.129,1991.0,000cdbf9cf00,158269802,634.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,05_27_20_20_47_05
147.75.86.73,920254175.0,not_set,19821474,17.0,unknown,06_02_16_37_07,10_16_24_06_39_13
147.75.86.36,163094098.0,No Mac indication (0x03),19823044,32.0,unknown,06_02_16_37_07,10_16_24_06_13_03
91.205.215.33,1970372352.0,No Mac indication (0x03),174946269,1.0,unknown,06_02_16_37_07,11_16_19_20_25_58
93.186.191.226,1588.0,No Mac indication (0x03),122965168,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_11_37_39
95.99.77.255,1344692224.0,not_set,49288292,6.0,unknown,06_02_16_37_07,11_10_23_05_25_35
87.208.56.0,1344692224.0,not_set,49463561,8.0,unknown,06_02_16_37_07,11_08_23_04_44_26
147.75.86.37,1348414246.0,not_set,19823067,14.0,unknown,06_02_16_37_07,10_16_24_06_12_40
136.144.30.56,1970372352.0,No Mac indication (0x03),23310100,3.0,unknown,06_02_16_37_07,09_05_24_21_35_27
95.98.139.255,1344692224.0,not_set,60127661,3.0,unknown,06_02_16_37_07,07_07_23_18_29_26
94.157.9.1,1344692224.0,not_set,50677916,2.0,unknown,06_02_16_37_07,10_25_23_03_25_11
93.186.187.243,1588.0,No Mac indication (0x03),70131315,3.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_23_41_52
147.75.86.31,731024587.0,not_set,19821523,17.0,unknown,06_02_16_37_07,10_16_24_06_38_24
137.174.145.197,6527.0,not_set,66940190,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,04_19_23_22_07_17
143.177.207.255,1344692224.0,not_set,50153970,7.0,unknown,06_02_16_37_07,10_31_23_04_57_37
109.72.93.65,1991.0,000cdbf9cf00,158269843,634.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,05_27_20_20_46_24
95.98.156.0,1344692224.0,not_set,49984233,7.0,unknown,06_02_16_37_07,11_02_23_04_06_34
93.158.220.190,1970372352.0,No Mac indication (0x03),63659321,1.0,unknown,06_02_16_37_07,05_27_23_21_28_26
145.102.242.12,14823.0,not_set,19851530,3.0,"Aruba, a Hewlett Packard Enterprise company",06_02_16_37_07,10_15_24_22_18_17
87.212.15.255,1344692224.0,not_set,49895708,7.0,unknown,06_02_16_37_07,11_03_23_04_41_59
87.252.201.53,6527.0,not_set,63972867,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,05_24_23_06_22_40
95.98.46.1,1344692224.0,not_set,50499096,11.0,unknown,06_02_16_37_07,10_27_23_05_05_31
95.98.28.1,1344692224.0,not_set,50155733,11.0,unknown,06_02_16_37_07,10_31_23_04_28_14
87.210.80.1,1344692224.0,not_set,64413045,3.0,unknown,06_02_16_37_07,05_19_23_04_06_22
143.178.191.255,1344692224.0,not_set,49983573,7.0,unknown,06_02_16_37_07,11_02_23_04_17_34
89.18.168.2,1991.0,0012f29c3300,129435893,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_14_12_14
145.103.252.118,6527.0,not_set,39144573,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_15_07_34
109.72.82.4,1991.0,0012f29c3300,129435898,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_14_12_09
144.178.232.190,52642.0,649d99d2328f,73100213,35.0,FS.COM INC,06_02_16_37_07,02_07_23_15_00_14
95.98.44.255,1344692224.0,not_set,49551750,6.0,unknown,06_02_16_37_07,11_07_23_04_14_37
137.174.172.129,6527.0,not_set,23011326,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_09_24_08_35_01
89.191.234.1,1991.0,609c9f582e00,55636952,34.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,08_28_23_17_54_35
93.186.183.195,1588.0,No Mac indication (0x03),122965255,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_11_36_12
95.98.157.255,1344692224.0,not_set,49984287,7.0,unknown,06_02_16_37_07,11_02_23_04_05_40
87.210.32.1,1344692224.0,not_set,64413084,3.0,unknown,06_02_16_37_07,05_19_23_04_05_43
93.186.185.107,1588.0,No Mac indication (0x03),122965326,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,07_10_21_11_35_01
95.99.145.255,1344692224.0,not_set,49288953,6.0,unknown,06_02_16_37_07,11_10_23_05_14_34
143.177.228.1,1344692224.0,not_set,50068485,8.0,unknown,06_02_16_37_07,11_01_23_04_42_22
91.205.215.213,1970372352.0,No Mac indication (0x03),193507970,6.0,unknown,06_02_16_37_07,04_16_19_00_24_17
87.209.138.0,1344692224.0,not_set,49551776,6.0,unknown,06_02_16_37_07,11_07_23_04_14_11
95.128.95.254,25506.0,b8af67f52e49,159048134,46.0,H3C,06_02_16_37_07,05_18_20_20_34_53
87.233.212.146,11.0,not_set,29307006,183.0,Hewlett-Packard,06_02_16_37_07,06_28_24_11_47_01
87.215.104.12,1991.0,d4c19e77608c,47325899,18.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,12_02_23_22_32_08
131.211.0.51,25506.0,No Mac indication (0x03),134359473,2.0,H3C,06_02_16_37_07,02_28_21_14_32_34
93.158.201.125,232.0,No Mac indication (0x03),23831440,9.0,Compaq,06_02_16_37_07,08_30_24_20_46_27
95.98.228.1,1344692224.0,not_set,50591615,2.0,unknown,06_02_16_37_07,10_26_23_03_23_32
145.222.106.90,7146.0,005056bac4e6,10630378,2.0,Zeus Technology Ltd,06_02_16_37_07,01_30_25_15_44_09
147.75.86.100,1070899028.0,not_set,19823082,7.0,unknown,06_02_16_37_07,10_16_24_06_12_25
137.174.173.137,6527.0,not_set,22996944,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_09_24_12_34_43
137.174.144.1,6527.0,not_set,66940329,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,04_19_23_22_04_58
137.174.152.13,6527.0,not_set,72948536,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_09_23_09_08_11
86.109.13.15,1203893549.0,not_set,19821663,64.0,unknown,06_02_16_37_07,10_16_24_06_36_04
145.103.244.254,6527.0,not_set,39144685,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_15_05_42
87.208.216.1,1344692224.0,not_set,16809673,4.0,unknown,06_02_16_37_07,11_20_24_03_15_54
95.98.143.1,1344692224.0,not_set,50499650,6.0,unknown,06_02_16_37_07,10_27_23_04_56_17
147.75.86.108,1847403988.0,not_set,19823135,21.0,unknown,06_02_16_37_07,10_16_24_06_11_32
109.72.88.65,1991.0,000cdbf9cf00,158270003,634.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,05_27_20_20_43_44
137.174.136.24,6527.0,not_set,70105046,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_14_23_06_59_41
95.128.6.222,1588.0,No Mac indication (0x03),107269862,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_03_26_05
147.75.86.106,989494223.0,not_set,19823141,8.0,unknown,06_02_16_37_07,10_16_24_06_11_26
143.179.114.1,1344692224.0,not_set,16809656,4.0,unknown,06_02_16_37_07,11_20_24_03_16_11
137.174.164.29,6527.0,not_set,21067393,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,10_01_24_20_33_54
87.210.146.1,1344692224.0,not_set,64413204,3.0,unknown,06_02_16_37_07,05_19_23_04_03_43
87.212.80.255,1344692224.0,not_set,50155898,11.0,unknown,06_02_16_37_07,10_31_23_04_25_29
95.99.103.255,1344692224.0,not_set,49378108,9.0,unknown,06_02_16_37_07,11_09_23_04_28_39
143.179.66.1,1344692224.0,not_set,49378113,9.0,unknown,06_02_16_37_07,11_09_23_04_28_34
143.179.65.255,1344692224.0,not_set,50499370,3.0,unknown,06_02_16_37_07,10_27_23_05_00_57
147.75.86.33,946955226.0,not_set,19821732,16.0,unknown,06_02_16_37_07,10_16_24_06_34_55
86.109.13.45,273553342.0,not_set,19823334,24.0,unknown,06_02_16_37_07,10_16_24_06_08_13
109.72.93.94,1991.0,0012f29c3300,129436087,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_14_09_00
87.210.168.255,1344692224.0,not_set,50501988,6.0,unknown,06_02_16_37_07,10_27_23_04_17_19
147.75.86.44,1876551092.0,not_set,19821356,64.0,unknown,06_02_16_37_07,10_16_24_06_41_11
137.174.145.225,6527.0,not_set,66849128,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,04_20_23_23_24_59
147.123.200.17,6527.0,not_set,69397213,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_22_23_11_36_54
109.237.16.177,6527.0,not_set,50549696,12.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,10_26_23_15_02_11
143.177.124.0,1344692224.0,not_set,57764640,9.0,unknown,06_02_16_37_07,08_04_23_02_53_07
147.28.206.27,1029560093.0,not_set,31928321,38.0,unknown,06_02_16_37_07,05_29_24_03_38_26
91.148.238.2,1970372420.0,No Mac indication (0x03),81498120,23.0,unknown,06_02_16_37_07,11_02_22_10_15_07
143.177.237.255,1344692224.0,not_set,50156854,6.0,unknown,06_02_16_37_07,10_31_23_04_09_33
95.99.84.1,1344692224.0,not_set,57764936,6.0,unknown,06_02_16_37_07,08_04_23_02_48_11
87.208.20.0,1344692224.0,not_set,49550514,6.0,unknown,06_02_16_37_07,11_07_23_04_35_13
92.67.26.120,2021.0,No Mac indication (0x03),19282582,26.0,"U.C. Davis, ECE Dept. Tom",06_02_16_37_07,10_22_24_12_20_45
95.99.177.255,1344692224.0,not_set,50156496,7.0,unknown,06_02_16_37_07,10_31_23_04_15_31
137.174.153.130,6527.0,not_set,33776819,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,05_07_24_18_10_08
147.28.206.26,1032720138.0,not_set,31843153,32.0,unknown,06_02_16_37_07,05_30_24_03_17_54
87.237.29.30,12356.0,No Mac indication (0x03),8940189,1739927531.0,"Fortinet, Inc.",06_02_16_37_07,02_19_25_05_13_58
87.208.127.255,1344692224.0,not_set,49464957,7.0,unknown,06_02_16_37_07,11_08_23_04_21_10
137.174.173.77,6527.0,not_set,69317511,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_23_23_09_45_16
95.98.255.255,1344692224.0,not_set,50070225,7.0,unknown,06_02_16_37_07,11_01_23_04_13_22
145.145.0.77,25506.0,No Mac indication (0x03),72149695,1.0,H3C,06_02_16_37_07,02_18_23_15_02_12
87.210.235.1,1344692224.0,not_set,50499801,6.0,unknown,06_02_16_37_07,10_27_23_04_53_46
95.98.168.0,1344692224.0,not_set,49289187,6.0,unknown,06_02_16_37_07,11_10_23_05_10_40
87.212.211.255,1344692224.0,not_set,49378892,7.0,unknown,06_02_16_37_07,11_09_23_04_15_35
93.186.190.178,1588.0,No Mac indication (0x03),44225881,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_19_39_06
109.201.140.168,232.0,No Mac indication (0x03),114726320,7.0,Compaq,06_02_16_37_07,10_13_21_20_11_47
145.128.164.234,8741.0,18b1692d34f8,8662437,5.0,"SonicWALL, Inc.",06_02_16_37_07,02_22_25_10_23_10
93.186.190.179,1588.0,No Mac indication (0x03),44222285,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_20_39_02
95.98.80.1,1344692224.0,not_set,64413360,3.0,unknown,06_02_16_37_07,05_19_23_04_01_07
90.145.53.212,8741.0,18b1699f33b4,11813746,16.0,"SonicWALL, Inc.",06_02_16_37_07,01_16_25_23_01_21
92.63.160.35,1991.0,609c9f5c13c0,86395138,154.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_06_22_17_58_09
143.177.188.1,1344692224.0,not_set,49550564,6.0,unknown,06_02_16_37_07,11_07_23_04_34_23
94.157.200.1,1344692224.0,not_set,65268418,5.0,unknown,06_02_16_37_07,05_09_23_06_30_09
137.174.153.97,6527.0,not_set,73712679,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,01_31_23_12_52_28
89.200.97.9,12356.0,No Mac indication (0x03),8788906,1740078748.0,"Fortinet, Inc.",06_02_16_37_07,02_20_25_23_15_21
95.99.117.0,1344692224.0,not_set,49378260,6.0,unknown,06_02_16_37_07,11_09_23_04_26_07
87.212.242.0,1344692224.0,not_set,50154871,7.0,unknown,06_02_16_37_07,10_31_23_04_42_36
87.208.240.1,1344692224.0,not_set,50677707,2.0,unknown,06_02_16_37_07,10_25_23_03_28_40
95.98.188.1,1344692224.0,not_set,50675503,3.0,unknown,06_02_16_37_07,10_25_23_04_05_24
137.174.153.1,6527.0,not_set,52331611,4.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,10_06_23_00_03_36
137.174.146.130,6527.0,not_set,54319433,2.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_12_23_23_53_14
109.72.88.195,1991.0,0012f29c3300,129436230,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_14_06_37
87.212.195.255,1344692224.0,not_set,50501247,6.0,unknown,06_02_16_37_07,10_27_23_04_29_40
91.230.46.161,1588.0,No Mac indication (0x03),92529278,16.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,06_27_22_18_02_29
137.174.145.177,6527.0,not_set,71118776,6.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_02_23_13_24_11
137.174.147.2,6527.0,not_set,53272580,2.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_25_23_02_40_47
147.75.86.86,102154760.0,No Mac indication (0x03),19821915,23.0,unknown,06_02_16_37_07,10_16_24_06_31_52
109.72.92.195,1991.0,0012f29c3300,129436266,618.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,04_26_21_14_06_01
143.179.158.0,1344692224.0,not_set,57765088,6.0,unknown,06_02_16_37_07,08_04_23_02_45_39
95.99.74.0,1344692224.0,not_set,49983897,7.0,unknown,06_02_16_37_07,11_02_23_04_12_10
95.98.48.1,1344692224.0,not_set,49466081,6.0,unknown,06_02_16_37_07,11_08_23_04_02_26
95.99.210.0,1344692224.0,not_set,50502909,6.0,unknown,06_02_16_37_07,10_27_23_04_01_58
145.103.253.198,6527.0,not_set,39144964,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_15_01_03
137.174.145.169,6527.0,not_set,71118819,6.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_02_23_13_23_28
144.178.206.170,12356.0,No Mac indication (0x03),41312920,1707555056.0,"Fortinet, Inc.",06_02_16_37_07,02_10_24_12_48_27
147.75.86.34,82216942.0,No Mac indication (0x03),19823515,24.0,unknown,06_02_16_37_07,10_16_24_06_05_12
93.186.188.162,1588.0,No Mac indication (0x03),70133291,6.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,03_13_23_23_08_56
87.209.3.255,1344692224.0,not_set,49552130,6.0,unknown,06_02_16_37_07,11_07_23_04_08_17
137.174.173.129,6527.0,not_set,17777566,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,11_08_24_22_24_21
143.177.119.1,1344692224.0,not_set,50677776,2.0,unknown,06_02_16_37_07,10_25_23_03_27_31
137.174.153.9,6527.0,not_set,53272621,2.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_25_23_02_40_06
95.99.255.255,1344692224.0,not_set,50502921,6.0,unknown,06_02_16_37_07,10_27_23_04_01_46
87.212.193.1,1344692224.0,not_set,50499524,11.0,unknown,06_02_16_37_07,10_27_23_04_58_23
87.212.152.1,1344692224.0,not_set,50591946,2.0,unknown,06_02_16_37_07,10_26_23_03_18_01
145.103.246.134,6527.0,not_set,39144984,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_15_00_43
91.196.171.225,1991.0,00243898af00,21249183,66.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,09_29_24_18_04_04
86.109.13.43,1538914612.0,not_set,16396950,50.0,unknown,06_02_16_37_07,11_24_24_21_54_37
147.123.195.229,6527.0,not_set,73712782,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,01_31_23_12_50_45
87.208.232.1,1344692224.0,not_set,16809980,4.0,unknown,06_02_16_37_07,11_20_24_03_10_47
93.186.181.2,1588.0,No Mac indication (0x03),44222406,0.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_07_24_20_37_01
93.158.211.175,232.0,No Mac indication (0x03),23834749,14.0,Compaq,06_02_16_37_07,08_30_24_19_51_18
145.103.246.142,6527.0,not_set,39144996,1.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_06_24_15_00_31
87.213.30.215,2238.0,No Mac indication (0x03),16749517,1.0,The FreeBSD Project,06_02_16_37_07,11_20_24_19_58_30
95.128.3.206,1588.0,No Mac indication (0x03),107270162,1.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_03_21_05
143.177.106.1,1344692224.0,not_set,65880373,4.0,unknown,06_02_16_37_07,05_02_23_04_30_54
143.177.117.255,1344692224.0,not_set,49552180,6.0,unknown,06_02_16_37_07,11_07_23_04_07_27
143.178.224.1,1344692224.0,not_set,50678406,2.0,unknown,06_02_16_37_07,10_25_23_03_17_01
147.75.86.99,1628516661.0,not_set,19821873,4.0,unknown,06_02_16_37_07,10_16_24_06_32_34
147.123.194.181,6527.0,not_set,71124279,11.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_02_23_11_52_28
109.200.197.1,1991.0,cc4e24d6fb80,69056511,13.0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')",06_02_16_37_07,03_26_23_10_15_16
143.178.188.1,1344692224.0,not_set,49984037,7.0,unknown,06_02_16_37_07,11_02_23_04_09_50
145.131.173.22,25506.0,No Mac indication (0x03),34734636,1.0,H3C,06_02_16_37_07,04_26_24_16_06_31
95.99.182.255,1344692224.0,not_set,60127072,3.0,unknown,06_02_16_37_07,07_07_23_18_39_15
87.210.175.255,1344692224.0,not_set,50502998,6.0,unknown,06_02_16_37_07,10_27_23_04_00_29
137.174.152.249,6527.0,not_set,73712849,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,01_31_23_12_49_38
137.174.145.233,6527.0,not_set,71827372,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_22_23_08_34_15
87.215.62.146,4413.0,9cdc71aea28c,1748867998,350.0,Broadcom Limited,06_02_16_37_07,01_01_70_03_57_09
95.99.69.255,1344692224.0,not_set,50156234,11.0,unknown,06_02_16_37_07,10_31_23_04_19_53
95.128.2.61,1588.0,No Mac indication (0x03),107270537,2.0,"Brocade Communications Systems, Inc.",06_02_16_37_07,01_08_22_03_14_50
95.97.12.50,8741.0,18b169592398,12076943,18.0,"SonicWALL, Inc.",06_02_16_37_07,01_13_25_21_54_44
137.174.172.85,6527.0,not_set,23011814,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_09_24_08_26_53
137.174.153.225,6527.0,not_set,70702865,7.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,03_07_23_08_56_02
137.174.152.105,6527.0,not_set,71741035,9.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,02_23_23_08_33_12
109.232.226.73,1970372468.0,No Mac indication (0x03),12835111,7.0,unknown,06_02_16_37_07,01_05_25_03_18_36
109.235.39.46,8741.0,18c241279770,12154026,21.0,"SonicWALL, Inc.",06_02_16_37_07,01_13_25_00_30_01
147.123.195.105,6527.0,not_set,21162304,2.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_30_24_18_12_03
143.179.98.0,1344692224.0,not_set,49379119,7.0,unknown,06_02_16_37_07,11_09_23_04_11_48
147.123.195.201,6527.0,not_set,21163529,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_30_24_17_51_38
95.98.170.1,1344692224.0,not_set,49291600,8.0,unknown,06_02_16_37_07,11_10_23_04_30_27
87.208.99.255,1344692224.0,not_set,49465247,7.0,unknown,06_02_16_37_07,11_08_23_04_16_20
95.99.98.1,1344692224.0,not_set,64413594,3.0,unknown,06_02_16_37_07,05_19_23_03_57_13
147.123.194.147,6527.0,not_set,52322041,2.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,10_06_23_02_43_06
87.209.242.0,1344692224.0,not_set,49983242,6.0,unknown,06_02_16_37_07,11_02_23_04_23_05
147.28.206.10,2058054271.0,not_set,19827044,2.0,unknown,06_02_16_37_07,10_16_24_05_06_23
95.99.56.1,1344692224.0,not_set,50501464,6.0,unknown,06_02_16_37_07,10_27_23_04_26_03
147.123.195.225,6527.0,not_set,21163550,3.0,Nokia (formerly 'Alcatel-Lucent'),06_02_16_37_07,09_30_24_17_51_17
89.248.171.1,1970372420.0,No Mac indication (0x03),21006714,4.0,unknown,06_02_16_37_07,10_02_24_13_25_13
103.75.71.161,1970372500.0,No Mac indication (0x03),38654637,8.0,unknown,06_02_16_37_07,03_12_24_07_13_10
95.99.75.255,1344692224.0,not_set,49551575,9.0,unknown,06_02_16_37_07,11_07_23_04_17_32
91.148.242.3,1970372420.0,No Mac indication (0x03),73535143,30.0,unknown,06_02_16_37_07,02_02_23_14_11_24
